id,transactionId,deliveryDate,deliveryLocation,numberOfShipments,nopol,notes,status,geom,createdAt,updatedAt,details
19c62c0a-ee05-4ad8-a11d-97a8a2ef34e8,66c7ff20-08ad-4a6f-ba4f-49fef1dfe267,2026-04-07 00:00:00,"JL. RAYA SUMBER LOR, KARANG, KALITIRTO, BERBAH, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-12 08:03:12.663,2026-04-12 08:03:12.792,Auto generated dari transaksi TRX-2026-00438. Driver: LATHIEF NUR S
99acd1ba-fa9d-4d08-a0ac-332ec225d3df,1d05ed08-a2f8-4ff8-9aa4-65e65b043453,2026-04-07 00:00:00,"JL. RAYA BERBAH NO. 4 SUMBERKIDUL, KALITIRTO, BERBAH, SLEMAN",7,AB 8839 UF,,DELIVERED,,2026-04-12 08:03:56.93,2026-04-12 08:03:57.056,Auto generated dari transaksi TRX-2026-00439. Driver: LATHIEF NUR S
0fdd02b9-6110-4bae-860a-8c454aec87c0,7099c91c-5b28-4d71-b81e-4b9efffddb27,2026-04-07 00:00:00,Berbah,4,AB 8839 UF,,DELIVERED,,2026-04-12 08:04:27.581,2026-04-12 08:04:27.705,Auto generated dari transaksi TRX-2026-00440. Driver: LATHIEF NUR S
655d826f-f4e9-4d21-9006-216fee52bd8d,dfd4c007-8974-4eb1-9c63-0bd9e8c8cae6,2026-04-07 00:00:00,Jakal,5,AB 8839 UF,,DELIVERED,,2026-04-12 08:04:59.543,2026-04-12 08:04:59.688,Auto generated dari transaksi TRX-2026-00441. Driver: LATHIEF NUR S
f571303e-caaa-498f-abe9-55d5f910352b,8a921f3a-5409-4b08-a168-cae440fc1d78,2026-04-07 00:00:00,"Jl. Tani, Potorono, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55573",2,AB 8839 UF,,DELIVERED,,2026-04-12 08:05:37.924,2026-04-12 08:05:38.057,Auto generated dari transaksi TRX-2026-00442. Driver: LATHIEF NUR S
590730fe-0d38-49dd-af6d-5f37bb0fe590,a556a9a2-f9b7-4633-a801-419e41c7c012,2026-04-07 00:00:00,"5C9J+53C, Jalan, Gandu, Sendangtirto, Berbah, Sleman Regency, Special Region of Yogyakarta 55573",7,AB 8839 UF,,DELIVERED,,2026-04-12 08:06:11.495,2026-04-12 08:06:11.703,Auto generated dari transaksi TRX-2026-00443. Driver: LATHIEF NUR S
b5aa3195-ef0a-4d7d-b7f6-e0ef02457802,c80e2126-67aa-4044-b5c7-bb934b00e59a,2026-04-07 00:00:00,"JL AMARTA NO B 28, MALANGREJO, WEDOMARTANI, NGEMPLAK, SLEMAN, DIY",3,AB 8839 UF,,DELIVERED,,2026-04-12 08:07:17.604,2026-04-12 08:07:17.757,Auto generated dari transaksi TRX-2026-00444. Driver: LATHIEF NUR S
c21dacbb-f147-4a65-a4d8-3dfe41e67450,0a9e0751-da15-4afa-92a7-a0d720724a3d,2026-04-07 00:00:00,Jetis,12,AB 8839 UF,,DELIVERED,,2026-04-12 08:07:53.115,2026-04-12 08:07:53.295,Auto generated dari transaksi TRX-2026-00445. Driver: LATHIEF NUR S
6b80546b-fbf8-4e88-a822-d4379d2ff32b,cec6e91c-1a56-4262-8e3e-22307f382662,2026-04-07 00:00:00,Kalasan,3,AB 8839 UF,,DELIVERED,,2026-04-12 08:09:10.692,2026-04-12 08:09:10.844,Auto generated dari transaksi TRX-2026-00446. Driver: LATHIEF NUR S
af9da51b-014f-4458-8934-dfeffe4872a2,c5f332df-b69c-473b-acfb-128efbab2619,2026-04-07 00:00:00,"JL. TEGALAN MUNGGUR, SRIMARTANI, PIYUNGAN , BANTUL",25,AB 8839 UF,,DELIVERED,,2026-04-12 08:09:49.841,2026-04-12 08:09:49.969,Auto generated dari transaksi TRX-2026-00447. Driver: LATHIEF NUR S
e41d7d27-b2b7-4bcf-9a15-a18b1c663aca,a6ba0d87-1faa-472c-b64e-903b292044c0,2026-04-07 00:00:00,"DALEMAN, JOGOTIRTO, BERBAH, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-12 08:10:22.23,2026-04-12 08:10:22.382,Auto generated dari transaksi TRX-2026-00448. Driver: LATHIEF NUR S
e5de3510-e111-4a58-800b-18bfb9775045,b63b0dfe-7bb2-41af-ad3c-cb149a5dfe4c,2026-04-07 00:00:00,"JL. RAYA PIYUNGAN, KM 7, DALEMAN, SUMBERHARJO, PRAMBANAN, SLEMAN",2,AB 8839 UF,,DELIVERED,,2026-04-12 08:11:01.216,2026-04-12 08:11:01.354,Auto generated dari transaksi TRX-2026-00449. Driver: LATHIEF NUR S
018e23c7-4f1e-40b5-8044-a2734cad2f58,1ba9e764-60a6-4c0b-b05f-2f4b4ffabccd,2026-04-07 00:00:00,"JL. RAYA PIYUNGAN PRAMBANAN KM 1, GATAK, BOKOHARJO, PRAMBANAN, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-12 08:11:34.436,2026-04-12 08:11:34.546,Auto generated dari transaksi TRX-2026-00450. Driver: LATHIEF NUR S
4adf12ca-e017-40c1-a563-cc8c2bbb5578,92aecbde-7b30-4a05-94d9-5286b189b305,2026-04-07 00:00:00,"KARANGANYAR, WEDOMARTANI, NGEMPLAK, SLEMAN",13,AB 8839 UF,,DELIVERED,,2026-04-12 08:12:30.136,2026-04-12 08:12:30.281,Auto generated dari transaksi TRX-2026-00451. Driver: LATHIEF NUR S
6d4a798f-6dc4-429a-a85b-170fcd4f013d,b3e3ae14-9988-4d01-9257-e4f8727f0a2c,2026-04-07 00:00:00,"JL CANGKRINGAN DURI, TIRTOMARTANI, KALASAN, SLEMAN",22,AB 8839 UF,,DELIVERED,,2026-04-12 08:13:10.31,2026-04-12 08:13:10.475,Auto generated dari transaksi TRX-2026-00452. Driver: LATHIEF NUR S
eb5dfa00-da5f-4ab4-8884-be36f2b4440d,a6476a26-7b89-4046-b830-e56561be02dd,2026-04-07 00:00:00,"JETAK, SENDANGTIRTO, BERBAH, SLEMAN",3,AB 8839 UF,,DELIVERED,,2026-04-12 08:13:47.899,2026-04-12 08:13:48.08,Auto generated dari transaksi TRX-2026-00453. Driver: LATHIEF NUR S
189e96ab-c3c0-47b2-8a57-2f08d2872c70,5c315662-71c0-4da6-8aa5-b0333471e212,2026-04-07 00:00:00," Jl. Raya Piyungan - Prambanan, Ringin Sari, Bokoharjo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572",1,AB 8839 UF,,DELIVERED,,2026-04-12 08:17:02.186,2026-04-12 08:17:02.327,Auto generated dari transaksi TRX-2026-00454. Driver: LATHIEF NUR S
0339f844-cfc7-4489-9a96-2ba9c6242bbe,f0e77e89-3194-4ee2-8f25-61c3d05e935c,2026-04-07 00:00:00,"DALEMAN, JOGOTIRTO, BERBAH, SLEMAN",2,AB 8839 UF,,DELIVERED,,2026-04-12 08:17:33.24,2026-04-12 08:17:33.449,Auto generated dari transaksi TRX-2026-00455. Driver: LATHIEF NUR S
6fd82a65-ad4b-4d1e-bbe6-48d73079991d,85493691-e63b-4889-b30f-0c6dd8701d0f,2026-04-07 00:00:00,"BLAMBANGAN, JOGOTIRTIO, KEC. BERBAH, KAB. SLEMAN, DIY",31,AB 8839 UF,,DELIVERED,,2026-04-12 08:18:08.292,2026-04-12 08:18:08.417,Auto generated dari transaksi TRX-2026-00456. Driver: LATHIEF NUR S
0cc3e3d2-a419-4f21-b350-1cb33c230935,4f7a583c-8026-485f-9d95-f4986d277155,2026-04-07 00:00:00,"JL. JOGJA-SOLO,CARIKAN,TAMANMARTANI,KALASAN,KARANG MOJO,TAMAN MARTANI,KEC.KALASA,KAB.SLEMAN,DIY 55571",7,AB 8839 UF,,DELIVERED,,2026-04-12 08:18:41.292,2026-04-12 08:18:41.431,Auto generated dari transaksi TRX-2026-00457. Driver: LATHIEF NUR S
a6586938-55d3-45df-ae76-0e6a2b3ae3c8,30f0234f-3de5-440d-b257-67c998844b76,2026-04-07 00:00:00,Wukirsari,22,AB 8839 UF,,DELIVERED,,2026-04-12 08:19:31.597,2026-04-12 08:19:31.737,Auto generated dari transaksi TRX-2026-00458. Driver: LATHIEF NUR S
df76427f-9eb4-4a48-b849-e1b660580641,2cf6b381-25a1-4dc9-8361-e44018b123db,2026-04-07 00:00:00,"Jl. Harjobinangun Desa Turgo Gede, Bondosari, Harjobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",22,AB 8839 UF,,DELIVERED,,2026-04-12 08:20:08.392,2026-04-12 08:20:08.599,Auto generated dari transaksi TRX-2026-00459. Driver: LATHIEF NUR S
c446e748-3a70-449d-9edc-d8a39ace5c1c,db8af847-08a9-47a7-af37-17390c214518,2026-04-07 00:00:00,"JL. BERBAH - KALASAN, SUMBERKULON, DEMANGAN, KALITIRTO, BERBAH, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-12 08:20:40.304,2026-04-12 08:20:40.447,Auto generated dari transaksi TRX-2026-00460. Driver: LATHIEF NUR S
b9505ceb-7176-4e03-92a3-b7066196b823,62fa690c-aa8b-4fdb-91a2-d74bf5bb7232,2026-04-08 00:00:00,"Jl. NGALANGAN, NO. 8, SARDONOHARJO, NGAGLIK, SLEMAN",1,AB 8839 UF,,DELIVERED,,2026-04-12 08:22:30.504,2026-04-12 08:22:30.632,Auto generated dari transaksi TRX-2026-00461. Driver: LATHIEF NUR S
9364b85e-4431-4e25-a647-4955dc59f800,6bdd4ac8-57cd-4b47-8f04-5e98003890e0,2026-04-08 00:00:00,"JL BRINGIN RAYA, NO. 9, RT 03/ RW 63, KRODAN, MAGUWOHARJO KEC.DEPOK, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-12 08:23:12.96,2026-04-12 08:23:13.107,Auto generated dari transaksi TRX-2026-00462. Driver: LATHIEF NUR S
a0eeb5d4-5afe-4082-bfc1-08b53eb557f4,b477a13f-fcd4-4ff8-aa04-36c6a5f2b5da,2026-04-08 00:00:00,"JL. RAYA KADISOKA, KADISOKO,  PURWOMARTANI,  KALASAN, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-12 08:23:57.861,2026-04-12 08:23:57.992,Auto generated dari transaksi TRX-2026-00463. Driver: LATHIEF NUR S
768f3241-5ea3-4438-9675-fc503e0feb9a,76830040-3ef4-4b2d-a224-79c7bdf3e1ea,2026-04-08 00:00:00,"68HW+VGW, Jl. Tampomas Raya, Mayaan, Trihanggo, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55291",3,AB 8839 UF,,DELIVERED,,2026-04-12 08:24:32.323,2026-04-12 08:24:32.475,Auto generated dari transaksi TRX-2026-00464. Driver: LATHIEF NUR S
bd3c9739-8fe1-4917-a48a-04bec255882a,bb72c40a-98f2-4d4f-afd2-3abb3ad1f1ca,2026-04-08 00:00:00,Jetis,6,AB 8839 UF,,DELIVERED,,2026-04-12 08:25:08.591,2026-04-12 08:25:08.748,Auto generated dari transaksi TRX-2026-00465. Driver: LATHIEF NUR S
c27a434c-dbe1-4dea-aa00-0b957e2ce684,bae5d9a4-1655-4a7b-827c-bfb34582ac68,2026-04-08 00:00:00,"JL, KALIURANG, CANDI, SARDONOHARJO, MGAGLIK, SLEMAN",2,AB 8839 UF,,DELIVERED,,2026-04-12 08:25:43.56,2026-04-12 08:25:43.714,Auto generated dari transaksi TRX-2026-00466. Driver: LATHIEF NUR S
ff907f8a-2d70-4a16-b574-f30d614a412d,e84f3b0f-01d2-4899-9e72-17e1cf8bac5d,2026-04-08 00:00:00,"JL. LAKSDA ADISUCIPTO, JL. TAMBAK BAYAN NO. 15, JANTI, CATURTUNGGAL. DEPOK, SLEMAN",7,AB 8839 UF,,DELIVERED,,2026-04-12 08:26:21.561,2026-04-12 08:26:21.734,Auto generated dari transaksi TRX-2026-00467. Driver: LATHIEF NUR S
f226fd6a-d347-4c1e-9a10-9ec4c3277202,ea171ca1-35a7-4989-a342-aff705b8858a,2026-04-08 00:00:00,"JL. SANTAN, KALONGAN, MAGUWOHARJO, BANGUNTAPAN, BANTUL",2,AB 8839 UF,,DELIVERED,,2026-04-12 08:27:12.115,2026-04-12 08:27:12.269,Auto generated dari transaksi TRX-2026-00468. Driver: LATHIEF NUR S
722a7b93-fe88-4bb9-8886-faf0ca5dee64,1ca5bd29-3fed-414c-be54-99e4efcdec26,2026-04-08 00:00:00,Jakal,16,AB 8839 UF,,DELIVERED,,2026-04-12 08:29:28.823,2026-04-12 08:29:28.975,Auto generated dari transaksi TRX-2026-00469. Driver: LATHIEF NUR S
ff715f9d-678e-41f0-80bc-275efaa30078,b577a616-8e98-4cdd-af91-a9d07e9417f2,2026-04-08 00:00:00,Berbah,3,AB 8839 UF,,DELIVERED,,2026-04-12 08:29:58.234,2026-04-12 08:29:58.412,Auto generated dari transaksi TRX-2026-00470. Driver: LATHIEF NUR S
b72f7960-731e-4c0d-bd67-64faa60d1626,07cc0147-75e3-4d3f-8597-0668a1622c10,2026-04-08 00:00:00,"SOROWAJAN, BANGUNTAPAN, KEC. BANGUNTAPAN, BANTUL",11,AB 8839 UF,,DELIVERED,,2026-04-12 08:30:46.472,2026-04-12 08:30:46.608,Auto generated dari transaksi TRX-2026-00471. Driver: LATHIEF NUR S
23561e20-2422-4f01-bc5c-03f628a6e7ef,89670feb-5e6b-4195-aef5-95d863b2cf8e,2026-04-08 00:00:00,"WIYORO BATU RETNO, KEC. BANGUNTAPAN, BANTUL",9,AB 8839 UF,,DELIVERED,,2026-04-12 08:31:22.023,2026-04-12 08:31:22.17,Auto generated dari transaksi TRX-2026-00472. Driver: LATHIEF NUR S
3a5e9331-feaa-4ddf-98e7-6a5a9b67e9a5,900d7299-400c-417d-bbc8-be5a48330e96,2026-04-08 00:00:00,"JOGORAGAN, BANGUNTAPAN, BANTUL PRINGGOLAYAN, BANGUNTAPAN, KEC. BANGUNTAPAN, BANTUL",2,AB 8839 UF,,DELIVERED,,2026-04-12 08:32:10.451,2026-04-12 08:32:10.621,Auto generated dari transaksi TRX-2026-00473. Driver: LATHIEF NUR S
cbb4fb72-7e77-42d9-8768-3f0886267f6d,8b8539da-9a54-4787-9aed-9fd22de3ea6b,2026-04-08 00:00:00,"SEKARSULI, SENDANGTIRTO, BERBAH, SLEMAN",11,AB 8839 UF,,DELIVERED,,2026-04-12 08:32:53.946,2026-04-12 08:32:54.082,Auto generated dari transaksi TRX-2026-00474. Driver: LATHIEF NUR S
a4d07992-d56a-435f-a54e-3d2fe486ca39,9c9b811e-b38a-46d1-b7c7-bfd5ed2b147a,2026-04-08 00:00:00,"MAGUWOHARJO,KAB.SLEMAN, DIY",2,AB 8839 UF,,DELIVERED,,2026-04-12 08:34:20.577,2026-04-12 08:34:20.733,Auto generated dari transaksi TRX-2026-00475. Driver: LATHIEF NUR S
2d576888-fceb-49c7-adcb-0a5bfebfde09,7d9ef2e8-e9e2-45ec-886a-99752ed86fd4,2026-04-08 00:00:00,Condongcatur,16,AB 8839 UF,,DELIVERED,,2026-04-12 08:34:55.035,2026-04-12 08:34:55.215,Auto generated dari transaksi TRX-2026-00476. Driver: LATHIEF NUR S
f05a9406-d19f-4d0a-8d09-cd7b977d5059,21648c04-964f-4f0b-8d9e-16271f5d7c0b,2026-04-08 00:00:00,"JL. LAKSDA ADISUCIPTO NO KM 7,5, JANTI, CATURTUNGAL, DEPOK",2,AB 8839 UF,,DELIVERED,,2026-04-12 08:35:31.977,2026-04-12 08:35:32.111,Auto generated dari transaksi TRX-2026-00477. Driver: LATHIEF NUR S
e4923dce-6bb4-44ed-94e9-122b9023a945,238870c9-046b-4476-9519-90dfddb47159,2026-04-08 00:00:00,"JL. PERSATUAN BARU, NO.22, SANGGRAHAN, MAGUWOHARJO, DEPOK, SLEMAN",8,AB 8839 UF,,DELIVERED,,2026-04-12 08:36:42.961,2026-04-12 08:36:43.129,Auto generated dari transaksi TRX-2026-00478. Driver: LATHIEF NUR S
ed8f0cb4-aa60-4fd8-848c-e3e604f69f65,7b469319-1ce4-4da1-bf10-4fb2bed59cad,2026-04-08 00:00:00,"JL. MAJAPAHIT, NO. 58A, SOROWAJAN, BANGUNTAPAN, KEC. BANGUNTAPAN, BANTUL",10,AB 8839 UF,,DELIVERED,,2026-04-12 08:37:09.537,2026-04-12 08:37:09.683,Auto generated dari transaksi TRX-2026-00479. Driver: LATHIEF NUR S
669a2667-0544-4506-b22d-2b101f963230,1015c9c9-2b32-4635-9743-c6f9c867cf4b,2026-04-08 00:00:00,"RT 37 / RW 37, SARDONOHARJO, NGAGLIK, SLEMAN",2,AB 8839 UF,,DELIVERED,,2026-04-12 08:37:39.993,2026-04-12 08:37:40.154,Auto generated dari transaksi TRX-2026-00480. Driver: LATHIEF NUR S
67c2990f-bca8-417e-99f4-941025f4836f,da0a2ab0-29d7-43e5-887c-97bec2dfdff2,2026-04-08 00:00:00,"JL. PURA JL. PLUMBON NO. 381, JOMBLANGAN, BANGUNTAPAN, BANTUL",4,AB 8839 UF,,DELIVERED,,2026-04-12 08:38:22.688,2026-04-12 08:38:22.839,Auto generated dari transaksi TRX-2026-00481. Driver: LATHIEF NUR S
7dfc7e61-7c3d-49c0-879b-d6411ead1001,ed8a87e6-7d9a-4432-9e81-d52fe852b197,2026-04-08 00:00:00,"JL. KARANGANYAR RAYA BLOTAN, WEDOMARTANI KEC.NGEMPLAK KEC.SLEMAN",3,AB 8839 UF,,DELIVERED,,2026-04-12 08:39:15.813,2026-04-12 08:39:15.948,Auto generated dari transaksi TRX-2026-00482. Driver: LATHIEF NUR S
ed2d1f38-32f2-49e2-959d-b19506ea7f18,5366ab00-d626-4c6b-96ff-5e96117734fe,2026-04-08 00:00:00,Pakem,22,AB 8839 UF,,DELIVERED,,2026-04-12 08:39:49.495,2026-04-12 08:39:49.628,Auto generated dari transaksi TRX-2026-00483. Driver: LATHIEF NUR S
f796a2cc-4ed9-4de2-b635-b301be639aab,cd65a4c4-e938-4076-b4cd-8b8bcb52ecc2,2026-04-08 00:00:00,"JL. KALIURANG KM 10, GONDANGAN, SARDONOHARJO, NGAGLIK, SLEMAN",8,AB 8839 UF,,DELIVERED,,2026-04-12 08:40:18.269,2026-04-12 08:40:18.429,Auto generated dari transaksi TRX-2026-00484. Driver: LATHIEF NUR S
83be482b-1a2b-4936-a4c0-773fdf993928,8bec4e38-8604-4321-869b-7f54b6f07050,2026-04-08 00:00:00,"BULUSAN, RT 02 RW 39, SARDONOHARJO, NGAGLIK, SLEMAN",1,AB 8839 UF,,DELIVERED,,2026-04-12 08:40:51.743,2026-04-12 08:40:51.887,Auto generated dari transaksi TRX-2026-00485. Driver: LATHIEF NUR S
728c7da9-8f30-44e6-9ca0-8f7b4ab2cff4,fd11122a-a98f-4fa1-ad1e-7303a5dd550d,2026-04-08 00:00:00,"JL. KALIURANG, NO. 03, GONDANGAN, SARDONOHARJO, NGAGLIK, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-12 08:41:37.55,2026-04-12 08:41:37.698,Auto generated dari transaksi TRX-2026-00486. Driver: LATHIEF NUR S
7ee66fc5-89a4-4c29-95fa-96446a49359b,245067d8-064c-47ac-91ef-bfaebfe5073d,2026-04-08 00:00:00,"JL. RAYA BAKUNGAN, WEDOMARTANI, NGEMPLAK, SLEMAN",11,AB 8839 UF,,DELIVERED,,2026-04-12 08:42:23.903,2026-04-12 08:42:24.029,Auto generated dari transaksi TRX-2026-00487. Driver: LATHIEF NUR S
9a30440d-4ae0-47f5-98f4-aeebdc695206,924ca33c-d7a6-4661-922e-9a1eca44ec90,2026-04-08 00:00:00,Janti,7,AB 8839 UF,,DELIVERED,,2026-04-12 08:42:58.717,2026-04-12 08:42:58.859,Auto generated dari transaksi TRX-2026-00488. Driver: LATHIEF NUR S
a27f25d0-d765-4a3d-b2ca-3d06a35cf90c,b73ffac8-e6f1-40af-9185-599da1ce94fe,2026-04-08 00:00:00,Babarsari,3,AB 8839 UF,,DELIVERED,,2026-04-12 08:43:52.76,2026-04-12 08:43:52.905,Auto generated dari transaksi TRX-2026-00489. Driver: LATHIEF NUR S
d382edbf-052e-4b17-896d-06a395e0b3a9,193f9d2a-afdf-4375-8109-69b67b87f156,2026-04-08 00:00:00,"Jl. Wahid Hasyim No.135, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",9,AB 8839 UF,,DELIVERED,,2026-04-12 08:44:39.593,2026-04-12 08:44:39.991,Auto generated dari transaksi TRX-2026-00490. Driver: LATHIEF NUR S
3bbee1cd-76a2-4868-9ff4-ec78ca980859,cdbab4b1-e7f6-4c32-9676-39dcba11ae9f,2026-04-08 00:00:00,Ngaglik,17,AB 8839 UF,,DELIVERED,,2026-04-12 08:45:11.595,2026-04-12 08:45:11.734,Auto generated dari transaksi TRX-2026-00491. Driver: LATHIEF NUR S
79f65259-f56e-4d4b-a306-e5166a9cd5df,cecae86e-ff4a-4ce3-bc9e-5ad5585cb328,2026-04-08 00:00:00,Ngrangsan,30,AB 8839 UF,,DELIVERED,,2026-04-12 08:45:48.068,2026-04-12 08:45:48.243,Auto generated dari transaksi TRX-2026-00492. Driver: LATHIEF NUR S
180c5c1e-a312-4560-aa98-89fbfec81b4f,51796d56-380a-4f39-af7e-e99880cd7cc5,2026-04-13 00:00:00,"JL DR SUTOMO NO 19, BAUSASRAN, DANUREJAN, DIY 55211",2,AB 8446 AY,,PENDING,,2026-04-13 07:33:50.782,2026-04-13 07:33:50.782,Auto generated dari transaksi TRX-2026-00493. Driver: AGUS SUYANTO
ffd80882-0216-421d-abca-f437370e852d,d1770617-94cd-4c24-bee1-af5ae476e3b4,2026-04-13 00:00:00,"JL MENTERI SUPENO NO.1OO, PANDEYAN, UMBULHARJO, DIY 55161",11,AB 8446 AY,,PENDING,,2026-04-13 07:35:47.513,2026-04-13 07:35:47.513,Auto generated dari transaksi TRX-2026-00494. Driver: AGUS SUYANTO
30afd661-1d8a-42ce-9544-45773836c956,eb309a53-77a5-4b76-97da-294a620b2fc4,2026-04-13 00:00:00,"Jl. Ontro Kesumo No.1, Grujugan, Tamanan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55191",6,AB 8446 AY,,PENDING,,2026-04-13 07:38:20.224,2026-04-13 07:38:20.224,Auto generated dari transaksi TRX-2026-00495. Driver: AGUS SUYANTO
401b5373-b13c-4bbf-bce8-23c7cb3d845a,25be3968-0892-4a7e-86fb-be48f0fd6557,2026-04-13 00:00:00,"JL. KUSUMANEGARA, NO 26, SEMAKI, UMBULHARJO, YK",3,AB 8446 AY,,PENDING,,2026-04-13 07:39:11.437,2026-04-13 07:39:11.437,Auto generated dari transaksi TRX-2026-00496. Driver: AGUS SUYANTO
327913f1-005a-445c-8617-7c19e7ce4825,59e61b74-8486-4b75-981b-384d7c6ea139,2026-04-13 00:00:00,"Jl. Sepi Angin, Grojogan, Wirokerten, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55194",4,AB 8446 AY,,PENDING,,2026-04-13 07:40:20.375,2026-04-13 07:40:20.375,Auto generated dari transaksi TRX-2026-00497. Driver: AGUS SUYANTO
2df4d029-54f7-4333-8986-11eb75a609f5,1b4eec5f-4aae-4d1d-aefb-cd2e1e558fac,2026-04-13 00:00:00,"Jl. Magangan Kulon No.1, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131",18,AB 8446 AY,,PENDING,,2026-04-13 07:41:01.874,2026-04-13 07:41:01.874,Auto generated dari transaksi TRX-2026-00498. Driver: AGUS SUYANTO
f186076c-fbcb-4c74-b92c-231028ff1bd5,2edcea20-e595-4c65-a46b-f7cce6cc3715,2026-04-13 00:00:00,"JL. SULTAN AGUNG NO. 131, WIROGUNAN, MERGANGSAN, YK (ASRAMA CPM)",3,AB 8446 AY,,PENDING,,2026-04-13 09:27:01.756,2026-04-13 09:27:01.756,Auto generated dari transaksi TRX-2026-00499. Driver: AGUS SUYANTO
12c936d5-2a21-4974-8dc3-c966522a56fd,2ec1adea-5fea-4483-ad8e-3694c73427d4,2026-04-13 00:00:00,"JL. SULTAN AGUNG, WIROGUNAN, MERGANGSAN, YK",2,AB 8446 AY,,PENDING,,2026-04-13 09:27:42.887,2026-04-13 09:27:42.887,Auto generated dari transaksi TRX-2026-00500. Driver: AGUS SUYANTO
b14bfdca-74e3-4023-8f52-bfb52b2a6b92,60ba9474-9a6a-4733-a2ab-8949c95d4df8,2026-04-13 00:00:00,"JL. SULTAN AGUNG, WIROGUNAN, MERGANGSAN, YK",2,AB 8446 AY,,PENDING,,2026-04-13 09:28:28.738,2026-04-13 09:28:28.738,Auto generated dari transaksi TRX-2026-00501. Driver: AGUS SUYANTO
1a71a9c9-a84d-43aa-8122-3ff533bc4f49,8248066a-768d-4620-8f93-a280c1a681ba,2026-04-13 00:00:00,"JL. SULTAN AGUNG, WIROGUNAN, MERGANGSAN, YK",2,AB 8446 AY,,PENDING,,2026-04-13 09:29:18.762,2026-04-13 09:29:18.762,Auto generated dari transaksi TRX-2026-00502. Driver: AGUS SUYANTO
b2e833c0-af80-4c34-a9c6-147371059381,6e30b5da-590d-451d-97d8-ed42d3ec8d3f,2026-04-13 00:00:00,"JL. GIWANGAN ASRI 2, NO. 2, GIWANGAN, UMBULHARJO, YK",6,AB 8446 AY,,PENDING,,2026-04-13 09:30:29.688,2026-04-13 09:30:29.688,Auto generated dari transaksi TRX-2026-00503. Driver: AGUS SUYANTO
4887939d-c434-4694-af9f-7546425f1396,d36bec01-8bd4-4dc2-915f-286ad64c687a,2026-04-13 00:00:00,"JL IMOGIRI TIMUR NO 7,5 GROJOGAN, WIROKERTEN, BANGUNTAPAN, BANTUL, DIY",5,AB 8446 AY,,PENDING,,2026-04-13 09:31:08.858,2026-04-13 09:31:08.858,Auto generated dari transaksi TRX-2026-00504. Driver: AGUS SUYANTO
4e04def7-d76d-4891-bc9b-97d05194c856,5377adb6-8489-42a5-ac07-92cfe5170036,2026-04-13 00:00:00,"KANGGOTAN, PLERET, PLERET, BANTUL , DIY",5,AB 8446 AY,,PENDING,,2026-04-13 09:31:49.553,2026-04-13 09:31:49.553,Auto generated dari transaksi TRX-2026-00505. Driver: AGUS SUYANTO
ee22d04d-8d07-4890-b41c-1c723210e5fc,162f4356-a919-48ea-b171-9db30a3ca92d,2026-04-13 00:00:00,"JL. DONGKELAN, SURYODININGRATAN, MATRIJERON, YK",3,AB 8446 AY,,PENDING,,2026-04-13 09:32:35.691,2026-04-13 09:32:35.691,Auto generated dari transaksi TRX-2026-00506. Driver: AGUS SUYANTO
6a00a41f-002a-4734-914c-8c043c0f897d,4ae5e3b8-4edf-4b60-9dcd-726300c1de71,2026-04-13 00:00:00,"Jl. Ringroad Selatan No.133f, Tanjung, Bangunharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55188",1,AB 8446 AY,,PENDING,,2026-04-13 09:33:24.172,2026-04-13 09:33:24.172,Auto generated dari transaksi TRX-2026-00507. Driver: AGUS SUYANTO
bd67987b-9101-46e8-8309-0d7e3d080fb2,0cf5fd4c-9ffe-4fc9-9496-0791d5e7ab61,2026-04-13 00:00:00,"RUKO TEMBI, JL PARANGTRITIS NO KM8, GATAK, TIMBULHARJO, SEWON, BANTUL",6,AB 8446 AY,,PENDING,,2026-04-13 09:34:26.786,2026-04-13 09:34:26.786,Auto generated dari transaksi TRX-2026-00508. Driver: AGUS SUYANTO
